!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:42:49
!Source: Standard

BEGIN CH1_DATA
Time(s),Tdd11(REAL),Tdd11(IMAG),S11(REAL),S11(IMAG),S12(REAL),S12(IMAG),S13(REAL),S13(IMAG),S14(REAL),S14(IMAG),S21(REAL),S21(IMAG),S22(REAL),S22(IMAG),S23(REAL),S23(IMAG),S24(REAL),S24(IMAG),S31(REAL),S31(IMAG),S32(REAL),S32(IMAG),S33(REAL),S33(IMAG),S34(REAL),S34(IMAG),S41(REAL),S41(IMAG),S42(REAL),S42(IMAG),S43(REAL),S43(IMAG),S44(REAL),S44(IMAG)
8.5e-010,0.047034778,0,0.053380061,0,0.002072447,0,0.031233808,0,0.0040787691,0,0.0020728349,0,0.044808868,0,0.003971763,0,-0.0071176742,0,0.031350326,0,0.0039886693,0,0.016613774,0,-0.0035174049,0,0.0040792753,0,-0.0072024171,0,-0.0035145672,0,0.12462103,0
8.6e-010,0.047239456,0,0.05358934,0,0.0020609894,0,0.031292062,0,0.0040562572,0,0.0020606411,0,0.044987153,0,0.0039517321,0,-0.0071377279,0,0.031407978,0,0.0039675618,0,0.016721053,0,-0.003423797,0,0.0040567853,0,-0.0072248229,0,-0.0034202614,0,0.12464435,0
8.7e-010,0.047447655,0,0.053787999,0,0.0020639983,0,0.03135008,0,0.0040369262,0,0.0020632842,0,0.045212872,0,0.0039259391,0,-0.0071536093,0,0.031465273,0,0.0039410028,0,0.016735068,0,-0.0033801894,0,0.0040370361,0,-0.007242877,0,-0.0033754914,0,0.12471455,0
8.8e-010,0.04763218,0,0.053966068,0,0.0020709345,0,0.031405356,0,0.0040206122,0,0.002070117,0,0.04541979,0,0.0039027939,0,-0.0071681198,0,0.031520244,0,0.0039176857,0,0.016702143,0,-0.0034199683,0,0.0040198313,0,-0.0072588748,0,-0.0034136437,0,0.12486827,0
8.9e-010,0.047777921,0,0.054129038,0,0.0020696267,0,0.031457771,0,0.0040052515,0,0.0020689752,0,0.045547392,0,0.0038891239,0,-0.0071850442,0,0.031572536,0,0.0039042407,0,0.016681653,0,-0.0035205747,0,0.0040032328,0,-0.0072767506,0,-0.003512348,0,0.12510023,0
9e-010,0.047890831,0,0.054293592,0,0.0020546489,0,0.031508513,0,0.0039883563,0,0.0020544652,0,0.045579705,0,0.0038854696,0,-0.0072076609,0,0.031624228,0,0.0039006376,0,0.016702564,0,-0.0036185212,0,0.0039849491,0,-0.0072995136,0,-0.0036083004,0,0.12534605,0
9.1e-010,0.047994941,0,0.054474898,0,0.0020310499,0,0.031559736,0,0.0039687343,0,0.0020316942,0,0.045559995,0,0.0038856214,0,-0.0072359103,0,0.031676993,0,0.0039000292,0,0.016742172,0,-0.0036522185,0,0.0039639631,0,-0.0073274625,0,-0.0036400082,0,0.12551169,0
9.2e-010,0.048117373,0,0.054672975,0,0.0020111147,0,0.031612746,0,0.0039473022,0,0.0020128116,0,0.045567431,0,0.0038807972,0,-0.0072671697,0,0.031732857,0,0.0038932196,0,0.016741732,0,-0.0036037681,0,0.0039412365,0,-0.0073580635,0,-0.0035896883,0,0.12553217,0
9.3e-010,0.048269376,0,0.054868665,0,0.0020061671,0,0.031667542,0,0.0039264052,0,0.0020088386,0,0.045666616,0,0.003865513,0,-0.0072973561,0,0.031790931,0,0.0038747839,0,0.016649051,0,-0.0035113499,0,0.0039190473,0,-0.0073873233,0,-0.0034956057,0,0.12541905,0
9.4e-010,0.04843533,0,0.055031948,0,0.0020188282,0,0.03172246,0,0.0039081615,0,0.0020220315,0,0.045861594,0,0.0038412753,0,-0.0073241452,0,0.031850014,0,0.0038466931,0,0.016458817,0,-0.0034435117,0,0.0038993487,0,-0.0074130967,0,-0.003426488,0,0.12526381,0
9.5e-010,0.048577692,0,0.055138614,0,0.0020412644,0,0.031775113,0,0.0038928827,0,0.0020442286,0,0.046085548,0,0.0038155115,0,-0.007348252,0,0.031906117,0,0.0038170463,0,0.016223192,0,-0.0034526347,0,0.003882387,0,-0.0074358894,0,-0.0034349952,0,0.12519225,0
9.6e-010,0.048656411,0,0.055184446,0,0.0020603451,0,0.031824131,0,0.0038786819,0,0.0020622236,0,0.046235908,0,0.0037964645,0,-0.0073731933,0,0.031958226,0,0.003794699,0,0.016024316,0,-0.003539159,0,0.0038664285,0,-0.0074591297,0,-0.0035217898,0,0.12529719,0
9.7e-010,0.048652269,0,0.055188123,0,0.0020665298,0,0.031870283,0,0.0038626099,0,0.0020667061,0,0.046236001,0,0.0037875928,0,-0.0074026049,0,0.032006763,0,0.003783406,0,0.01592643,0,-0.0036508658,0,0.0038488689,0,-0.0074863629,0,-0.0036346838,0,0.12558942,0
9.8e-010,0.048580445,0,0.055180937,0,0.0020601947,0,0.031915188,0,0.0038425145,0,0.0020585167,0,0.046085708,0,0.0037851487,0,-0.0074377093,0,0.032053448,0,0.0037794011,0,0.015939051,0,-0.0037179817,0,0.0038279826,0,-0.0075188414,0,-0.0037037677,0,0.12599559,0
9.9e-010,0.048486158,0,0.055189788,0,0.0020514894,0,0.031960927,0,0.003818474,0,0.0020482433,0,0.045868836,0,0.0037806868,0,-0.0074763894,0,0.032100491,0,0.0037740429,0,0.016015731,0,-0.0037004971,0,0.0038040697,0,-0.0075548072,0,-0.0036887105,0,0.12640046,0
1e-009,0.048424244,0,0.055224709,0,0.0020531709,0,0.032008216,0,0.0037926997,0,0.0020490508,0,0.045711234,0,0.0037667451,0,-0.0075149504,0,0.032148786,0,0.0037596775,0,0.016088566,0,-0.0036156566,0,0.0037792495,0,-0.0075908322,0,-0.0036062992,0,0.12670323,0
1.01e-009,0.048434082,0,0.055277947,0,0.0020720328,0,0.032056335,0,0.0037681246,0,0.0020678539,0,0.045713335,0,0.0037417745,0,-0.0075498754,0,0.032197502,0,0.003734723,0,0.016115161,0,-0.0035266127,0,0.0037559448,0,-0.0076242648,0,-0.0035193248,0,0.12685412,0
1.02e-009,0.048523106,0,0.055334792,0,0.0021040589,0,0.032103028,0,0.0037463873,0,0.002100481,0,0.045897067,0,0.0037111063,0,-0.0075806282,0,0.032244485,0,0.0037046277,0,0.016105417,0,-0.0034999268,0,0.003735173,0,-0.0076547465,0,-0.0034941116,0,0.12685293,0
1.03e-009,0.048666958,0,0.055387396,0,0.0021370386,0,0.032147396,0,0.0037267408,0,0.0021344603,0,0.046197146,0,0.00368314,0,-0.0076101292,0,0.032289024,0,0.003677987,0,0.016110545,0,-0.0035603787,0,0.0037157168,0,-0.0076851388,0,-0.0035553614,0,0.12672052,0
1.04e-009,0.048824437,0,0.055442438,0,0.0021587783,0,0.032189023,0,0.0037064734,0,0.0021572877,0,0.046500068,0,0.0036635497,0,-0.0076418356,0,0.032330345,0,0.0036605725,0,0.016181413,0,-0.003673868,0,0.0036948181,0,-0.0077188099,0,-0.0036690405,0,0.12647144,0
1.05e-009,0.048957638,0,0.055516709,0,0.0021653755,0,0.032230049,0,0.0036826397,0,0.0021648072,0,0.046705045,0,0.0036513542,0,-0.00767837,0,0.032370597,0,0.0036512874,0,0.016325921,0,-0.0037702397,0,0.0036700063,0,-0.0077577257,0,-0.0037651265,0,0.1261114,0
1.06e-009,0.049046069,0,0.055624731,0,0.0021638591,0,0.032271914,0,0.0036539803,0,0.002163915,0,0.046770327,0,0.0036396857,0,-0.0077195833,0,0.032411739,0,0.0036429337,0,0.016495289,0,-0.0037906787,0,0.0036407323,0,-0.007800844,0,-0.003785033,0,0.12566021,0
1.07e-009,0.049089063,0,0.055767197,0,0.0021674489,0,0.032316461,0,0.0036217074,0,0.0021677779,0,0.046720143,0,0.0036206539,0,-0.0077617802,0,0.032455087,0,0.0036271568,0,0.016610362,0,-0.0037277644,0,0.0036088703,0,-0.007844558,0,-0.0037215769,0,0.12517779,0
1.08e-009,0.049098428,0,0.055928841,0,0.0021865501,0,0.032362435,0,0.0035887803,0,0.0021867405,0,0.046614036,0,0.003591056,0,-0.007801861,0,0.032499924,0,0.0036002896,0,0.016611166,0,-0.0036307487,0,0.0035775187,0,-0.0078853816,0,-0.0036243154,0,0.12476446,0
1.09e-009,0.049088351,0,0.056087513,0,0.00222163,0,0.032407936,0,0.0035580206,0,0.0022212404,0,0.046503402,0,0.0035548904,0,-0.0078385742,0,0.032543987,0,0.0035659883,0,0.016496625,0,-0.003572416,0,0.0035490941,0,-0.0079225386,0,-0.003566266,0,0.12452394,0
1.1e-009,0.049069598,0,0.056228213,0,0.0022627495,0,0.032450099,0,0.003530496,0,0.0022613814,0,0.046404976,0,0.0035210077,0,-0.0078735892,0,0.032585431,0,0.0035328935,0,0.016326975,0,-0.0035996523,0,0.0035237733,0,-0.0079583554,0,-0.0035944255,0,0.1245072,0
1.11e-009,0.049049638,0,0.056352023,0,0.0022962536,0,0.032488327,0,0.0035050046,0,0.0022936868,0,0.046305809,0,0.003497245,0,-0.0079107787,0,0.032623354,0,0.0035088237,0,0.016186599,0,-0.0037013567,0,0.0034994418,0,-0.0079973014,0,-0.0036975821,0,0.12467369,0
1.12e-009,0.049036052,0,0.056473345,0,0.002314077,0,0.032523632,0,0.0034791648,0,0.0023103445,0,0.046190992,0,0.0034851599,0,-0.0079533635,0,0.032658834,0,0.0034954702,0,0.016131507,0,-0.0038156265,0,0.0034731748,0,-0.008042505,0,-0.0038134558,0,0.12490223,0
1.13e-009,0.049037676,0,0.0566075,0,0.0023193674,0,0.032558165,0,0.0034511357,0,0.0023148307,0,0.046069771,0,0.0034788395,0,-0.0080015501,0,0.032694492,0,0.00348723,0,0.016156618,0,-0.003871453,0,0.0034432253,0,-0.0080943555,0,-0.0038705147,0,0.12505333,0
1.14e-009,0.049061712,0,0.056757506,0,0.0023244503,0,0.032593831,0,0.0034209313,0,0.0023196873,0,0.045978535,0,0.003468761,0,-0.0080527775,0,0.032731287,0,0.0034750211,0,0.01620462,0,-0.0038370669,0,0.0034102562,0,-0.0081493352,0,-0.003836479,0,0.12505062,0
1.15e-009,0.049108479,0,0.056910075,0,0.0023426136,0,0.032631285,0,0.0033903162,0,0.0023382765,0,0.045957979,0,0.0034480558,0,-0.0081026629,0,0.032769747,0,0.0034525362,0,0.016210677,0,-0.00374175,0,0.0033769489,0,-0.0082028247,0,-0.0037403428,0,0.12493166,0
1.16e-009,0.049169313,0,0.057044644,0,0.0023791725,0,0.032668676,0,0.0033615036,0,0.0023757296,0,0.046021465,0,0.0034170423,0,-0.0081488239,0,0.032807909,0,0.0034206074,0,0.016151577,0,-0.0036563042,0,0.0033462795,0,-0.008251694,0,-0.003653056,0,0.12483352,0
1.17e-009,0.049230561,0,0.057149787,0,0.0024277528,0,0.032703388,0,0.0033355439,0,0.0024253819,0,0.04613968,0,0.0033829627,0,-0.0081917951,0,0.032843269,0,0.0033867974,0,0.016065408,0,-0.0036450662,0,0.0033195936,0,-0.0082965409,0,-0.0036394526,0,0.12491632,0
1.18e-009,0.049282666,0,0.057235349,0,0.0024745935,0,0.032734346,0,0.0033114708,0,0.0024731383,0,0.04625535,0,0.0033549708,0,-0.0082352739,0,0.032874163,0,0.0033602754,0,0.016026847,0,-0.0037219173,0,0.0032957615,0,-0.0083409706,0,-0.003714157,0,0.12526701,0
1.19e-009,0.049328249,0,0.057330586,0,0.0025079141,0,0.032761727,0,0.0032869247,0,0.0025070626,0,0.0463202,0,0.0033379153,0,-0.0082830135,0,0.032902073,0,0.0033455309,0,0.016094154,0,-0.0038403054,0,0.0032719222,0,-0.0083893631,0,-0.0038313179,0,0.12584037,0
1.2e-009,0.049383014,0,0.057467889,0,0.0025259273,0,0.032788031,0,0.003259728,0,0.0025253424,0,0.046329521,0,0.0033289541,0,-0.0083365953,0,0.032928672,0,0.0033391423,0,0.016263673,0,-0.0039243926,0,0.0032453884,0,-0.0084434189,0,-0.0039155157,0,0.12647234,0
1.21e-009,0.049467482,0,0.057661321,0,0.002538173,0,0.032815829,0,0.0032293659,0,0.0025376535,0,0.046329413,0,0.0033194462,0,-0.0083939619,0,0.03295676,0,0.0033318654,0,0.016464109,0,-0.0039204964,0,0.0032153435,0,-0.0085014682,0,-0.0039129793,0,0.12695919,0
1.22e-009,0.049593594,0,0.057894688,0,0.0025591583,0,0.032846786,0,0.0031973128,0,0.0025586456,0,0.046389598,0,0.0033007702,0,-0.008450523,0,0.032987237,0,0.0033146897,0,0.016596604,0,-0.0038338818,0,0.0031832675,0,-0.008558712,0,-0.0038285216,0,0.12715675,0
1.23e-009,0.049754597,0,0.058127016,0,0.0025986005,0,0.032880362,0,0.0031660546,0,0.0025979986,0,0.046557248,0,0.0032702023,0,-0.0085017206,0,0.033019975,0,0.0032848322,0,0.01659565,0,-0.0037259222,0,0.0031518564,0,-0.0086107114,0,-0.0037228253,0,0.12704277,0
1.24e-009,0.049925007,0,0.058314689,0,0.0026546789,0,0.032914121,0,0.0031373841,0,0.0026538069,0,0.046821676,0,0.0032328272,0,-0.0085463906,0,0.033052832,0,0.0032476159,0,0.016471103,0,-0.0036731118,0,0.0031231584,0,-0.0086558266,0,-0.0036717381,0,0.12671106,0
1.25e-009,0.050071359,0,0.058436245,0,0.00271525,0,0.032946568,0,0.0031112065,0,0.0027137226,0,0.047113054,0,0.0031981941,0,-0.0085865613,0,0.033083543,0,0.0032129369,0,0.016303321,0,-0.0037153633,0,0.0030972299,0,-0.0086964117,0,-0.00371487,0,0.12630661,0
1.26e-009,0.050167713,0,0.05850539,0,0.0027659454,0,0.032976512,0,0.003085674,0,0.0027633519,0,0.047336832,0,0.003173959,0,-0.0086265523,0,0.033112649,0,0.0031886725,0,0.016193422,0,-0.003828808,0,0.0030722485,0,-0.0087366682,0,-0.0038284676,0,0.12594572,0
1.27e-009,0.05020671,0,0.058563337,0,0.002799833,0,0.033005796,0,0.0030585718,0,0.0027958837,0,0.047423195,0,0.0031607747,0,-0.0086699119,0,0.033141572,0,0.0031755066,0,0.01620112,0,-0.0039416081,0,0.0030458877,0,-0.0087799057,0,-0.0039411038,0,0.12566881,0
1.28e-009,0.050200392,0,0.058655512,0,0.0028221398,0,0.033036277,0,0.00302897,0,0.0028169446,0,0.047361199,0,0.0031519793,0,-0.0087169064,0,0.033172522,0,0.0031666041,0,0.016310237,0,-0.0039823684,0,0.0030170945,0,-0.0088266302,0,-0.0039818683,0,0.12544838,0
1.29e-009,0.050171267,0,0.058807235,0,0.0028466398,0,0.033070035,0,0.002998041,0,0.002840752,0,0.047198456,0,0.0031382286,0,-0.0087645277,0,0.033207882,0,0.003152444,0,0.016443998,0,-0.0039286129,0,0.0029869208,0,-0.0088735027,0,-0.0039285263,0,0.12523656,0
1.3e-009,0.050140709,0,0.059012998,0,0.0028863382,0,0.033107728,0,0.0029684366,0,0.002880591,0,0.047009379,0,0.0031140351,0,-0.0088084526,0,0.033247415,0,0.0031274611,0,0.016518937,0,-0.0038222447,0,0.0029579254,0,-0.0089166509,0,-0.0038228254,0,0.12501325,0
1.31e-009,0.050122421,0,0.059245981,0,0.0029444338,0,0.033147264,0,0.0029426108,0,0.0029396722,0,0.046854947,0,0.0030816807,0,-0.0088467756,0,0.033288918,0,0.0030941078,0,0.016500708,0,-0.003741422,0,0.0029324752,0,-0.0089539578,0,-0.0037423652,0,0.12480099,0
1.32e-009,0.050124247,0,0.059479982,0,0.0030120662,0,0.033187043,0,0.0029212721,0,0.0030088536,0,0.046759356,0,0.0030498905,0,-0.0088803293,0,0.033330359,0,0.0030613809,0,0.016424119,0,-0.003747554,0,0.0029112035,0,-0.008987003,0,-0.0037478521,0,0.12464039,0
1.33e-009,0.050154597,0,0.059708729,0,0.0030742635,0,0.03322551,0,0.0029029276,0,0.0030726707,0,0.046715613,0,0.0030280906,0,-0.0089131687,0,0.033369653,0,0.0030389535,0,0.016364219,0,-0.0038433799,0,0.002892659,0,-0.0090199579,0,-0.0038415343,0,0.12454985,0
1.34e-009,0.050226066,0,0.059948891,0,0.0031200682,0,0.033262905,0,0.0028849838,0,0.0031196696,0,0.046710107,0,0.003020088,0,-0.0089492863,0,0.033407994,0,0.0030306769,0,0.016378926,0,-0.0039706752,0,0.0028744012,0,-0.009057235,0,-0.0039652069,0,0.12450472,0
1.35e-009,0.050351046,0,0.0602252,0,0.003150186,0,0.033301726,0,0.0028654695,0,0.0031503232,0,0.046744112,0,0.0030214891,0,-0.0089898435,0,0.033447709,0,0.0030319367,0,0.016463086,0,-0.004049323,0,0.0028547796,0,-0.0091001447,0,-0.0040394263,0,0.12445414,0
1.36e-009,0.050530564,0,0.060547106,0,0.0031765776,0,0.033343591,0,0.0028443995,0,0.0031766917,0,0.046834026,0,0.0030225678,0,-0.0090327859,0,0.033490639,0,0.0030327253,0,0.016546527,0,-0.0040317238,0,0.002834222,0,-0.009146004,0,-0.0040176888,0,0.12436377,0
1.37e-009,0.050744675,0,0.060894702,0,0.0032145241,0,0.033389032,0,0.0028237207,0,0.0032143886,0,0.046990413,0,0.0030147289,0,-0.0090741776,0,0.033537563,0,0.0030242277,0,0.016538657,0,-0.0039353007,0,0.0028149546,0,-0.0091900164,0,-0.0039185602,0,0.12425005,0
1.38e-009,0.050953347,0,0.061223887,0,0.0032721849,0,0.033437271,0,0.0028059045,0,0.0032719919,0,0.04719374,0,0.0029961679,0,-0.0091107721,0,0.033587169,0,0.0030047088,0,0.016390512,0,-0.0038311277,0,0.002799456,0,-0.0092283068,0,-0.0038138053,0,0.12417571,0
1.39e-009,0.05111137,0,0.061489459,0,0.0033449507,0,0.03348593,0,0.0027921868,0,0.0033451892,0,0.047389429,0,0.0029729737,0,-0.0091425078,0,0.033637136,0,0.0029805701,0,0.016132185,0,-0.0037958485,0,0.0027886215,0,-0.009260457,0,-0.00378005,0,0.12420326,0
1.4e-009,0.051190399,0,0.061671875,0,0.0034183154,0,0.033533935,0,0.0027816542,0,0.0034195066,0,0.047511443,0,0.0029549303,0,-0.0091728736,0,0.033685729,0,0.0029619974,0,0.015860112,0,-0.0038595782,0,0.0027809052,0,-0.0092897769,0,-0.0038467033,0,0.12433689,0
1.41e-009,0.051195886,0,0.061790247,0,0.0034775964,0,0.033580985,0,0.0027718598,0,0.0034800379,0,0.047522221,0,0.0029488411,0,-0.0092060696,0,0.033732533,0,0.0029560472,0,0.015681701,0,-0.0039849496,0,0.0027731119,0,-0.0093208551,0,-0.0039753942,0,0.12449665,0
1.42e-009,0.051166777,0,0.061892334,0,0.003517847,0,0.033628866,0,0.0027604557,0,0.0035214166,0,0.047442008,0,0.0029539447,0,-0.0092448695,0,0.0337791,0,0.0029618975,0,0.015653629,0,-0.0040921113,0,0.0027623978,0,-0.0093569998,0,-0.0040853899,0,0.12455107,0
1.43e-009,0.051156268,0,0.062027249,0,0.0035472347,0,0.033679791,0,0.0027469285,0,0.0035514869,0,0.047344696,0,0.0029625229,0,-0.0092877513,0,0.033827994,0,0.0029714545,0,0.015754148,0,-0.0041127703,0,0.0027481215,0,-0.0093974648,0,-0.0041080615,0,0.12439655,0
1.44e-009,0.051203415,0,0.062216796,0,0.0035815854,0,0.033734471,0,0.0027330208,0,0.0035858732,0,0.047318362,0,0.0029652088,0,-0.0093306638,0,0.033880461,0,0.002974883,0,0.015906522,0,-0.0040368806,0,0.0027322997,0,-0.0094383182,0,-0.0040336568,0,0.12403563,0
1.45e-009,0.051311865,0,0.062443789,0,0.0036336451,0,0.033792429,0,0.0027216296,0,0.0036374284,0,0.047413144,0,0.0029574011,0,-0.0093691945,0,0.033935372,0,0.0029672808,0,0.01603619,0,-0.0039200434,0,0.0027183786,0,-0.0094752675,0,-0.003918393,0,0.1236016,0
1.46e-009,0.051448923,0,0.062663265,0,0.0037043192,0,0.033850919,0,0.0027148579,0,0.0037072841,0,0.047610287,0,0.0029423996,0,-0.0094017657,0,0.03399064,0,0.0029519845,0,0.016120927,0,-0.0038462821,0,0.0027089959,0,-0.009506464,0,-0.0038467797,0,0.12330474,0
1.47e-009,0.051566098,0,0.062830456,0,0.0037818979,0,0.033907387,0,0.0027125042,0,0.0037840956,0,0.047833882,0,0.0029290314,0,-0.0094308192,0,0.034044363,0,0.0029381693,0,0.016199352,0,-0.0038711031,0,0.0027042893,0,-0.0095339064,0,-0.0038742977,0,0.12332512,0
1.48e-009,0.051628713,0,0.062926389,0,0.003849752,0,0.033961292,0,0.0027120635,0,0.0038514675,0,0.047999993,0,0.0029255,0,-0.0094607975,0,0.034095459,0,0.0029344317,0,0.016331684,0,-0.0039834506,0,0.0027017826,0,-0.0095622726,0,-0.0039892942,0,0.12371075,0
1.49e-009,0.051636722,0,0.0629666,0,0.0038975771,0,0.034013767,0,0.0027102262,0,0.0038991931,0,0.048072178,0,0.0029335425,0,-0.0094961701,0,0.034145124,0,0.0029427006,0,0.016541295,0,-0.0041127591,0,0.0026980275,0,-0.0095958235,0,-0.0041202116,0,0.12434259,0
1.5e-009,0.051623724,0,0.062988035,0,0.0039283386,0,0.034067012,0,0.0027049435,0,0.00393011,0,0.048086632,0,0.0029470366,0,-0.009537234,0,0.034196399,0,0.0029566386,0,0.016779762,0,-0.0041763559,0,0.0026907672,0,-0.0096353954,0,-0.0041836193,0,0.12498844,0
1.51e-009,0.051634572,0,0.063023984,0,0.0039563477,0,0.034123659,0,0.0026966478,0,0.0039582974,0,0.048128705,0,0.0029559708,0,-0.0095805638,0,0.034251373,0,0.0029657094,0,0.016943002,0,-0.0041357204,0,0.0026803033,0,-0.0096776197,0,-0.0041408702,0,0.12541634,0
1.52e-009,0.051695943,0,0.06308423,0,0.0039975564,0,0.034183227,0,0.0026878121,0,0.0039994423,0,0.048274182,0,0.0029532025,0,-0.0096210614,0,0.034310039,0,0.0029622177,0,0.016931208,0,-0.0040230802,0,0.0026691607,0,-0.009717579,0,-0.0040247869,0,0.1255037,0
1.53e-009,0.051798224,0,0.063153006,0,0.0040587946,0,0.034244757,0,0.0026811617,0,0.0040602307,0,0.048533402,0,0.0029393325,0,-0.0096551822,0,0.034370612,0,0.0029465121,0,0.016713928,0,-0.0039200024,0,0.0026602447,0,-0.0097509809,0,-0.0039181481,0,0.12528215,0
1.54e-009,0.051900141,0,0.063204974,0,0.0041329376,0,0.034304801,0,0.0026777622,0,0.0041336468,0,0.048834983,0,0.0029223745,0,-0.0096833119,0,0.034430411,0,0.0029268765,0,0.016355909,0,-0.0039023198,0,0.0026548235,0,-0.0097778868,0,-0.0038980404,0,0.1248982,0
1.55e-009,0.051953569,0,0.06322743,0,0.004203775,0,0.034362163,0,0.0026762334,0,0.0042036725,0,0.049062535,0,0.0029123812,0,-0.0097092371,0,0.034488123,0,0.0029140613,0,0.015984539,0,-0.0039883712,0,0.0026516675,0,-0.0098018423,0,-0.0039835391,0,0.1245212,0
1.56e-009,0.0519327,0,0.063232772,0,0.0042568664,0,0.034417022,0,0.002673686,0,0.0042562047,0,0.049122632,0,0.0029146303,0,-0.0097381417,0,0.034543872,0,0.0029141626,0,0.015717911,0,-0.0041260314,0,0.0026479859,0,-0.0098275254,0,-0.0041225106,0,0.12425676,0
1.57e-009,0.051849816,0,0.063252918,0,0.0042895176,0,0.034471698,0,0.002667757,0,0.0042887433,0,0.049001992,0,0.0029260437,0,-0.0097723817,0,0.034600571,0,0.0029245988,0,0.015599878,0,-0.0042275819,0,0.0026414357,0,-0.0098577393,0,-0.0042265118,0,0.12411533,0
1.58e-009,0.051748142,0,0.063319281,0,0.0043125944,0,0.034528464,0,0.0026582908,0,0.0043122461,0,0.048777346,0,0.002937285,0,-0.009810823,0,0.034659714,0,0.0029359732,0,0.015584434,0,-0.0042292429,0,0.0026318659,0,-0.00989147,0,-0.0042307721,0,0.12404461,0
1.59e-009,0.051677108,0,0.063442372,0,0.004343336,0,0.03458827,0,0.0026476188,0,0.00434375,0,0.048571646,0,0.0029391975,0,-0.0098493546,0,0.03472285,0,0.0029385253,0,0.015579168,0,-0.0041349865,0,0.0026215669,0,-0.0099249613,0,-0.0041384199,0,0.12399252,0
1.6e-009,0.051665697,0,0.06360513,0,0.0043935277,0,0.034650102,0,0.0026391104,0,0.0043947361,0,0.048484154,0,0.0029292079,0,-0.009883862,0,0.034788076,0,0.0029288556,0,0.015517837,0,-0.0040146825,0,0.0026138157,0,-0.0099545196,0,-0.0040189112,0,0.1239515,0
1.61e-009,0.051710293,0,0.063774645,0,0.0044614095,0,0.034711275,0,0.0026350068,0,0.0044631041,0,0.048537664,0,0.0029133181,0,-0.0099133039,0,0.034852702,0,0.0029123372,0,0.015411734,0,-0.0039572152,0,0.002610645,0,-0.0099792499,0,-0.0039612711,0,0.12395323,0
1.62e-009,0.051782925,0,0.063924082,0,0.0045327004,0,0.034769591,0,0.0026349921,0,0.0045343596,0,0.048675042,0,0.0029022179,0,-0.0099407183,0,0.034914527,0,0.0028996151,0,0.015343644,0,-0.004010235,0,0.0026114287,0,-0.010002013,0,-0.0040135845,0,0.12402328,0
1.63e-009,0.051852889,0,0.064049773,0,0.0045901523,0,0.034824211,0,0.0026364264,0,0.0045912801,0,0.048804235,0,0.0029041225,0,-0.0099710543,0,0.034972239,0,0.0028994281,0,0.015406664,0,-0.0041471431,0,0.002613198,0,-0.010028173,0,-0.0041497396,0,0.12413531,0
1.64e-009,0.051906258,0,0.064171903,0,0.0046253474,0,0.034877043,0,0.0026361458,0,0.004625618,0,0.048860114,0,0.0029191098,0,-0.010007917,0,0.035028227,0,0.0029127062,0,0.015629131,0,-0.0042842221,0,0.0026125447,0,-0.010061427,0,-0.0042863986,0,0.12420686,0
1.65e-009,0.051950533,0,0.064318344,0,0.0046445988,0,0.034930527,0,0.0026325381,0,0.0046439772,0,0.048841931,0,0.0029388405,0,-0.010051544,0,0.035084926,0,0.0029318475,0,0.015937835,0,-0.0043366528,0,0.0026078422,0,-0.010102102,0,-0.0043389844,0,0.12414722,0
1.66e-009,0.052002918,0,0.064503223,0,0.0046648779,0,0.034987114,0,0.0026266356,0,0.0046635945,0,0.048803229,0,0.0029519335,0,-0.010098301,0,0.035144486,0,0.0029457249,0,0.016187895,0,-0.00427581,0,0.0026003213,0,-0.010146799,0,-0.0042790654,0,0.12392815,0
1.67e-009,0.052072041,0,0.064715438,0,0.0047023832,0,0.035046741,0,0.0026213045,0,0.0047008512,0,0.048804384,0,0.0029514607,0,-0.01014306,0,0.035206787,0,0.002947012,0,0.016243976,0,-0.0041489685,0,0.0025932293,0,-0.010189977,0,-0.0041540666,0,0.12362669,0
1.68e-009,0.0521475,0,0.064925104,0,0.0047614574,0,0.03510708,0,0.002619263,0,0.004760189,0,0.048863105,0,0.0029395425,0,-0.010183142,0,0.035269748,0,0.0029369707,0,0.016061997,0,-0.0040477379,0,0.0025896681,0,-0.010228952,0,-0.0040555974,0,0.12340352,0
1.69e-009,0.052205835,0,0.065104604,0,0.0048314538,0,0.03516617,0,0.0026211124,0,0.0048309863,0,0.048939176,0,0.0029258977,0,-0.010219586,0,0.035331216,0,0.0029244153,0,0.015718738,0,-0.0040461938,0,0.0025905152,0,-0.010263844,0,-0.0040575229,0,0.12342121,0
1.7e-009,0.052229021,0,0.065248311,0,0.0048936191,0,0.035222281,0,0.0026248724,0,0.0048944931,0,0.048965205,0,0.0029213703,0,-0.010256538,0,0.035389464,0,0.0029196672,0,0.015368653,0,-0.0041506449,0,0.0025938877,0,-0.010298797,0,-0.0041655381,0,0.12374798,0
1.71e-009,0.052222546,0,0.065378174,0,0.0049336581,0,0.035276841,0,0.002627301,0,0.004936357,0,0.048902303,0,0.0029306756,0,-0.010298109,0,0.035445686,0,0.0029275417,0,0.015154772,0,-0.0042950911,0,0.0025964549,0,-0.010337475,0,-0.0043127807,0,0.12430646,0
