!CSV A.01.01
!Keysight Technologies,N5231B,MY58421610,A.17.35.05
!Date: Tuesday, August 13, 2024 16:27:41
!Source: Standard

BEGIN CH1_DATA
Freq(Hz),Sdd22(DB),Sdd22(DEG),S11(DB),S11(DEG),S12(DB),S12(DEG),S13(DB),S13(DEG),S14(DB),S14(DEG),S21(DB),S21(DEG),S22(DB),S22(DEG),S23(DB),S23(DEG),S24(DB),S24(DEG),S31(DB),S31(DEG),S32(DB),S32(DEG),S33(DB),S33(DEG),S34(DB),S34(DEG),S41(DB),S41(DEG),S42(DB),S42(DEG),S43(DB),S43(DEG),S44(DB),S44(DEG)
890109858,-13.623073,-33.115738,-11.888565,1.0425813,-20.659626,101.34684,-0.8446911,-131.23878,-20.001051,107.44401,-20.680994,101.49299,-15.790623,26.96155,-21.371559,114.2392,-2.1462271,-124.72255,-0.85723954,-131.28156,-21.347822,114.12981,-13.725679,-41.451706,-33.115692,171.41414,-19.999222,107.58957,-2.1068797,-124.57468,-33.069412,171.94461,-15.235116,-29.326214
903596371,-14.316301,-53.835442,-13.679939,-16.269356,-17.837994,92.77877,-0.83127159,-156.28873,-17.748922,90.384384,-17.870634,92.884949,-21.13302,14.652718,-18.939318,94.724258,-2.235682,-150.06094,-0.84478796,-156.22221,-18.917103,94.545471,-14.757343,-60.336983,-29.142656,102.00917,-17.723768,90.531967,-2.1869638,-150.05685,-29.096832,101.9213,-16.609007,-34.298618
917082884,-14.15015,-79.756729,-13.641224,-8.7412291,-13.43208,66.633995,-1.331652,178.20158,-14.916668,55.287079,-13.456986,66.887909,-18.932146,18.252216,-15.939741,58.501125,-2.7195835,-175.36716,-1.338768,178.38382,-15.932478,58.38773,-14.564373,-68.721672,-22.889862,32.354424,-14.90659,55.386021,-2.6741323,-175.49464,-22.830372,32.229458,-14.759921,-47.621468
930569397,-13.470913,-105.17538,-10.408803,-45.32769,-14.611373,10.914142,-1.3170941,161.56073,-19.045628,0.37546304,-14.609855,11.187346,-13.376653,-39.3353,-19.923782,1.7015923,-2.6284115,168.13606,-1.3090497,161.7318,-19.924267,1.4714947,-12.244634,-105.15933,-28.245464,-68.83741,-19.008398,0.23336267,-2.5984991,167.81615,-28.181158,-69.040222,-12.149426,-94.500664
944055910,-12.962983,-127.16352,-14.13301,-74.148064,-18.574089,12.237729,-0.71703649,135.33534,-21.024271,19.135582,-18.562708,12.505636,-15.419647,-64.850807,-22.230106,19.548983,-2.0023096,141.53972,-0.70630097,135.49966,-22.234121,19.515409,-14.559222,-127.97366,-31.113297,28.209845,-21.012047,18.928532,-2.0033119,141.20416,-31.168356,27.878765,-13.404295,-120.13387
957542423,-13.212925,-145.51434,-16.903183,-75.76503,-15.845403,5.078084,-0.90144199,110.18962,-18.105787,-6.2947569,-15.818556,5.177515,-16.433083,-55.559216,-19.392767,-5.6831956,-2.2370892,115.91641,-0.88520634,110.33562,-19.416126,-5.7314658,-14.886657,-137.88899,-26.255211,-23.893864,-18.105955,-6.3199053,-2.2710052,115.66454,-26.290564,-24.198019,-13.329078,-129.73959
971028936,-14.176454,-161.92131,-19.96805,-99.821449,-16.441347,-14.807581,-0.71742457,86.938721,-19.02083,-22.584204,-16.403517,-14.773385,-18.748337,-55.803181,-20.360109,-20.21208,-2.0701931,92.860695,-0.69803292,87.00631,-20.351076,-20.17193,-16.851488,-156.06122,-24.873859,-26.87994,-19.016588,-22.590431,-2.1105237,92.790192,-24.888229,-27.055677,-14.87994,-140.45859
984515449,-15.456334,-178.56624,-26.163212,-77.493172,-14.774889,-27.531761,-0.76046491,61.887203,-17.286409,-45.247807,-14.753724,-27.649315,-18.362074,-24.349199,-18.441458,-42.974117,-2.1853135,67.750458,-0.74492669,61.862877,-18.448229,-42.966923,-18.070101,-165.20367,-22.236958,-58.71006,-17.297361,-45.205486,-2.2251418,67.858849,-22.275642,-58.640591,-15.166043,-141.45058
998001962,-16.194914,160.0918,-20.818724,-56.287506,-12.562726,-47.890949,-0.93959731,37.105206,-15.760424,-76.294144,-12.556402,-48.036129,-16.224558,-25.882366,-16.73004,-74.162392,-2.4012513,43.570023,-0.92899978,37.023937,-16.738712,-74.032585,-17.438217,179.19679,-21.282429,-94.566917,-15.759961,-76.185722,-2.4143775,43.841351,-21.280542,-94.310509,-14.717014,-158.21075
1011488475,-16.128071,135.16216,-18.141727,-101.75066,-12.315379,-81.246529,-1.0235317,15.471388,-17.501537,-108.16433,-12.319689,-81.399338,-18.439798,-60.135754,-18.550009,-106.8438,-2.4006681,22.731409,-1.0240337,15.397195,-18.550009,-106.69231,-18.61824,152.51024,-22.713182,-102.11707,-17.511728,-108.10094,-2.3916495,22.969126,-22.726812,-101.95676,-16.517914,171.20035
1024974988,-15.327765,109.36935,-17.250122,-129.80482,-13.059767,-102.86419,-0.86582416,-8.3347569,-18.072004,-121.42068,-13.087687,-102.91228,-20.110891,-97.986496,-18.999554,-121.09788,-2.1419632,-1.2958381,-0.87857175,-8.3204889,-18.990005,-120.98571,-19.117874,147.17834,-19.709415,-118.52856,-18.061449,-121.32143,-2.1135504,-1.1098335,-19.691612,-118.47036,-16.833693,145.7617
1038461501,-15.148973,86.984215,-16.131586,-145.80908,-13.341662,-121.38413,-0.90656352,-32.575397,-17.362257,-140.8378,-13.36555,-121.39749,-18.124544,-127.6829,-18.425053,-140.80975,-2.1452742,-25.728086,-0.92622358,-32.492508,-18.418598,-140.78836,-17.975971,139.56158,-18.23966,-145.90341,-17.352777,-140.75702,-2.1028161,-25.678633,-18.203667,-145.93723,-16.081352,124.34264
1051948014,-15.955054,71.600449,-15.43219,-148.39735,-13.12741,-137.50311,-0.9226594,-56.882336,-16.381187,-163.95575,-13.141623,-137.38142,-15.170712,-133.36569,-17.50596,-163.42574,-2.1897113,-50.46946,-0.9442544,-56.696442,-17.497829,-163.43896,-17.163212,129.34714,-17.625977,-172.5119,-16.367199,-163.84259,-2.1524487,-50.551903,-17.588964,-172.6339,-15.053142,114.38342
1065434527,-17.147306,62.776428,-14.669621,-155.621,-12.982008,-159.41458,-0.99073046,-80.679131,-16.24382,170.47154,-12.975814,-159.15424,-12.862055,-140.08966,-17.273037,171.46402,-2.2787111,-74.042473,-0.99529135,-80.403633,-17.276627,171.57332,-16.244137,119.52275,-17.01292,164.67609,-16.23122,170.51219,-2.2542868,-74.176369,-16.999582,164.40269,-13.955757,110.20001
1078921040,-18.077978,54.076805,-14.117471,-161.48798,-12.612009,-176.92264,-1.1033092,-104.26671,-15.957462,143.1824,-12.61365,-176.71819,-11.314981,-146.83698,-17.122774,143.39758,-2.4057367,-97.400284,-1.0965521,-103.95874,-17.12015,143.5083,-15.651618,105.20586,-16.719849,144.02478,-15.947879,143.20058,-2.3870149,-97.579369,-16.711979,143.85092,-13.166652,102.14236
1092407553,-19.064728,34.108883,-13.581371,172.19711,-12.142629,158.84315,-1.0834131,-127.46028,-16.631407,119.25058,-12.128144,159.08652,-11.468037,-164.81903,-17.525232,121.62675,-2.3274925,-120.05723,-1.0583265,-127.13862,-17.511631,121.64925,-14.726903,86.234245,-15.590528,119.86859,-16.611996,119.26042,-2.3231108,-120.26182,-15.603689,119.56873,-12.759638,87.996574
1105894066,-19.810265,3.4778137,-13.477674,139.24939,-12.291946,135.85197,-1.060581,-151.44626,-16.597546,99.023079,-12.284046,136.04616,-12.945839,171.97852,-17.187614,99.743332,-2.2084212,-144.03247,-1.02177,-151.24884,-17.170963,99.799866,-14.304303,62.519196,-15.125981,93.770462,-16.582056,99.134064,-2.2154062,-144.24048,-15.156892,93.556862,-13.470494,64.049347
1119380579,-19.79421,-26.898199,-12.372836,110.23578,-12.557638,113.47054,-1.1037871,-175.68037,-16.130894,77.510468,-12.527548,113.64283,-13.87645,141.09506,-16.742149,75.987419,-2.1641748,-168.55014,-1.0631531,-175.54198,-16.738541,76.015175,-13.706652,37.624813,-14.927284,67.515831,-16.134821,77.513565,-2.1905284,-168.69542,-14.969495,67.348816,-14.310558,35.486935
1132867092,-19.497702,-43.558121,-11.350581,91.223396,-12.939696,92.03894,-1.2640131,160.53163,-15.631202,51.132626,-12.902973,92.116226,-13.082522,113.51023,-16.370596,49.481525,-2.2663352,166.86554,-1.224063,160.61827,-16.35146,49.488976,-13.09481,12.8428,-15.266146,41.909756,-15.627265,51.218319,-2.2847707,166.8979,-15.303241,41.924313,-14.119294,10.173118
1146353605,-19.052856,-48.156788,-10.717989,77.204842,-13.295683,70.154434,-1.3302544,138.05266,-16.138481,24.615244,-13.263287,70.222214,-11.677306,94.677475,-16.854025,21.408506,-2.3975141,143.6282,-1.2879428,138.02863,-16.849649,21.365366,-12.127099,-5.1413989,-15.119905,18.986492,-16.133276,24.768867,-2.4135787,143.74452,-15.155138,19.253288,-12.581333,-7.1973443
1159840118,-18.676723,-50.833591,-10.947602,61.078545,-13.749981,47.809883,-1.217204,114.37709,-16.258097,5.1186452,-13.715055,47.766575,-10.70367,80.799469,-17.20632,1.5658513,-2.4016225,119.85876,-1.1827067,114.30188,-17.207964,1.4397888,-11.706091,-24.090239,-15.517724,-5.2927842,-16.22448,5.2249041,-2.3961923,120.0057,-15.519226,-5.0581331,-11.52754,-23.237125
1173326631,-19.088625,-56.642532,-11.95449,42.23531,-14.31399,27.979094,-1.2143052,90.778992,-16.208595,-18.491755,-14.294683,27.992779,-10.557195,65.631248,-17.238165,-21.642605,-2.452337,96.806572,-1.1910042,90.641212,-17.248217,-21.792271,-12.072479,-41.502327,-15.831041,-27.786312,-16.160887,-18.48764,-2.4368277,96.864288,-15.809451,-27.672306,-11.056694,-37.619667
1186813144,-20.98724,-68.922836,-12.81303,12.828977,-14.868795,5.0788875,-1.1606842,66.830093,-16.176716,-39.110825,-14.846257,5.0447941,-11.711107,45.722965,-17.189613,-42.579132,-2.3886981,73.23204,-1.153944,66.658211,-17.210014,-42.664463,-13.056885,-60.572495,-16.200964,-51.449944,-16.150574,-39.156353,-2.3700604,73.259087,-16.170906,-51.305901,-11.654938,-55.380959
1200299657,-23.425468,-89.519768,-12.951831,-17.216442,-15.818937,-17.003475,-1.1680962,42.536556,-15.813918,-60.744595,-15.80141,-17.191471,-13.675572,20.632607,-16.91687,-65.202034,-2.3271677,49.171375,-1.1815693,42.465908,-16.927876,-65.170074,-13.892316,-83.361458,-16.658064,-74.194992,-15.802383,-60.777382,-2.312655,49.122833,-16.619652,-74.245865,-12.937784,-75.055809
1213786170,-23.301334,-116.56278,-12.465487,-40.047443,-17.085985,-38.552261,-1.2351878,18.468725,-15.355392,-83.613228,-17.087385,-38.556721,-15.232937,-9.6304064,-16.675838,-88.667107,-2.3296912,24.763142,-1.2558578,18.531973,-16.707945,-88.581322,-13.487228,-110.756,-17.135193,-97.96463,-15.33082,-83.591843,-2.3133967,24.742277,-17.10463,-98.084297,-13.900558,-97.221581
1227272683,-20.310497,-137.14958,-12.308487,-56.012924,-18.696255,-58.119896,-1.2719845,-5.454833,-14.939009,-107.64182,-18.703554,-58.148571,-15.842101,-38.66288,-16.398378,-110.56561,-2.3528836,0.17789152,-1.2793335,-5.2862167,-16.412294,-110.29292,-12.851352,-137.14841,-18.295948,-123.00739,-14.913003,-107.68841,-2.33202,0.080897354,-18.24305,-123.26287,-13.5276,-120.84282
1240759196,-17.475306,-150.10422,-12.618265,-66.972107,-20.419607,-65.247612,-1.4753883,-29.324625,-14.609029,-135.9458,-20.415606,-65.382401,-15.345872,-52.603199,-15.880014,-139.2561,-2.5913963,-24.103754,-1.4658468,-29.088291,-15.864439,-139.01042,-12.284792,-151.45546,-19.046051,-140.32643,-14.593543,-136.08348,-2.5850728,-24.211063,-19.026045,-140.74715,-12.08605,-140.1801
1254245709,-15.943974,-160.0665,-12.534593,-90.595276,-19.522259,-89.608505,-1.344103,-51.705521,-15.569594,-156.90605,-19.521729,-89.657555,-14.220016,-72.717621,-16.982704,-161.14505,-2.5685554,-47.160259,-1.3125286,-51.533829,-16.966692,-160.89728,-12.416804,-168.7332,-19.853527,-171.73701,-15.573435,-156.9839,-2.5753419,-47.272015,-19.886358,-172.01579,-11.025719,-161.18452
1267732222,-15.303432,-169.72762,-14.680143,-117.87756,-22.448479,-112.57242,-1.2750053,-76.538193,-14.887307,-176.38268,-22.453438,-112.61537,-15.631273,-86.162285,-16.440388,179.0954,-2.6726978,-71.941566,-1.2288821,-76.47924,-16.386141,179.24057,-14.12071,-179.40891,-22.549429,165.5096,-14.905314,-176.5163,-2.6874132,-71.906105,-22.615635,165.37404,-10.875756,-175.63277
1281218735,-15.190919,175.48322,-16.246815,-139.69415,-25.120796,-113.17715,-1.4349977,-101.53228,-14.020733,158.31519,-25.152241,-113.0873,-17.253279,-89.67366,-15.809278,153.82582,-2.9975729,-95.819832,-1.3901353,-101.59052,-15.765225,153.85027,-15.928729,170.83394,-26.263309,154.17259,-14.051704,158.33385,-3.0060692,-95.632515,-26.318235,154.21788,-11.062445,170.95985
1294705248,-15.422362,150.60645,-14.976315,-160.79279,-23.482809,-122.38549,-1.7687899,-124.1526,-14.060887,127.26598,-23.505558,-122.58243,-18.560673,-107.64735,-16.149683,124.2142,-3.2882466,-117.34275,-1.7286558,-124.27534,-16.102377,124.14743,-15.293116,149.53426,-25.104355,157.8204,-14.057995,127.45869,-3.269433,-117.06958,-25.149458,158.07198,-11.137086,154.22169
1308191761,-15.500453,120.11049,-14.335957,164.32578,-25.999689,-152.30115,-1.5404086,-146.71632,-15.046317,107.00475,-26.000755,-152.66599,-21.977339,-159.6246,-17.045092,107.00846,-3.0174778,-138.9382,-1.5154077,-146.93538,-16.999788,106.88764,-14.751133,108.46008,-25.691605,115.37251,-15.015766,107.15736,-2.9758549,-138.7579,-25.669178,115.86723,-11.652053,126.43365
1321678274,-14.412169,93.217682,-15.533,137.57973,-31.129578,-128.86531,-1.5473589,-172.19832,-14.116941,87.119286,-31.120884,-128.91347,-22.918343,139.47888,-15.709247,87.240723,-2.8994439,-164.21553,-1.5357563,-172.45535,-15.680156,86.926971,-15.294003,86.484756,-35.947941,109.39249,-14.079777,87.233253,-2.8430526,-164.18695,-35.969093,108.36333,-12.32536,100.0727
1335164787,-12.898605,71.287582,-16.70286,123.82017,-25.381346,-115.30044,-1.8247813,163.79541,-13.508286,59.024624,-25.380363,-115.20092,-22.460369,123.74093,-15.250992,58.596924,-3.1391859,171.51485,-1.8460541,163.58946,-15.244895,58.149048,-14.364977,77.90535,-32.270348,150.49284,-13.49008,59.001526,-3.0892923,171.30861,-32.128483,150.86073,-11.268573,76.755501
1348651300,-11.97832,50.574753,-15.898216,116.2715,-20.315409,-151.61137,-2.1293836,142.67351,-14.248867,23.985884,-20.325054,-151.46797,-18.325262,134.03946,-15.798558,23.669579,-3.4525049,150.57341,-2.1622422,142.58751,-15.823236,23.426729,-12.833654,61.916622,-27.609222,99.969658,-14.244628,23.887711,-3.4274423,150.29115,-27.500563,100.07745,-9.5122633,53.813538
1362137813,-11.796041,32.292641,-16.047506,81.24894,-23.413219,172.03331,-1.607918,119.28984,-15.763802,14.593032,-23.394884,172.1124,-18.055548,91.238472,-17.368355,13.659252,-2.8443437,127.55574,-1.6321943,119.38333,-17.400162,13.544752,-15.173169,35.540131,-38.926788,-125.1489,-15.754102,14.488377,-2.840698,127.22713,-38.873138,-126.58116,-9.9124756,29.031166
1375624326,-11.901217,14.269173,-17.814606,51.599701,-24.052738,161.4024,-1.6942805,93.547356,-14.428975,-5.7939601,-24.035416,161.34102,-22.345858,16.657902,-16.079712,-8.1564522,-2.923738,101.1721,-1.7000203,93.738953,-16.111902,-8.0652475,-17.355705,26.067947,-26.112492,170.06345,-14.408748,-5.9933505,-2.9387102,100.92333,-26.092207,169.71519,-10.885574,16.89628
1389110839,-11.923149,-8.3548012,-16.904625,10.892801,-25.78628,148.90703,-1.8664296,70.401405,-14.351842,-32.416302,-25.764082,149.05203,-18.538197,-58.30447,-16.469208,-32.1768,-3.3178051,78.215446,-1.849645,70.65126,-16.467028,-31.882824,-16.588587,6.5122881,-24.404808,133.46173,-14.344945,-32.523346,-3.3454657,78.012306,-24.426027,133.01418,-11.318623,-0.57229769
1402597352,-12.279587,-35.255596,-15.606653,-25.580326,-26.191612,150.5666,-1.7704567,46.325157,-14.130861,-51.614895,-26.166407,150.41608,-16.302408,-60.517525,-15.962793,-50.270855,-3.0461369,56.671112,-1.7419027,46.434193,-15.971864,-50.014313,-16.976423,-23.589144,-23.005676,124.60333,-14.134503,-51.751526,-3.0820255,56.634846,-23.030327,124.32838,-13.295795,-29.822447
1416083865,-11.805042,-62.340374,-14.372229,-44.482983,-25.914112,143.48112,-2.0523221,21.962177,-13.313505,-79.901314,-25.838902,143.37415,-13.277878,-67.231781,-15.172037,-77.548248,-3.0682704,31.726664,-2.0190451,21.982655,-15.173499,-77.378189,-17.39036,-37.312946,-19.158749,95.918472,-13.31809,-79.985703,-3.101084,31.914032,-19.193272,95.918846,-14.477414,-54.818604
1429570378,-10.991315,-88.128952,-14.865807,-65.634109,-22.157515,140.07776,-2.0681508,-1.119265,-13.612635,-104.037,-22.171188,139.71773,-13.216246,-84.38974,-15.25607,-100.45593,-2.9862301,8.0513897,-2.0384817,-1.1502353,-15.230282,-100.19645,-16.081343,-60.189808,-19.186018,64.762901,-13.620681,-104.02234,-2.9961705,8.366313,-19.216429,64.823143,-12.699471,-81.583672
1443056891,-10.247228,-109.29829,-18.066233,-91.639374,-18.036768,115.48073,-2.1487818,-23.901691,-13.927937,-130.1857,-18.066954,115.23936,-15.174641,-116.07356,-15.175256,-125.89585,-3.1144722,-16.563843,-2.1205938,-24.010906,-15.134196,-125.75902,-14.896095,-86.925919,-20.67234,39.556866,-13.908782,-130.08069,-3.079798,-16.222176,-20.700062,39.929993,-10.720352,-104.02336
1456543404,-9.9944,-127.20536,-20.557465,-99.771812,-18.168509,66.364586,-1.943818,-47.889286,-14.224973,-146.00583,-18.199312,66.126488,-16.437489,-144.51631,-15.409786,-145.54411,-3.0796645,-40.266922,-1.9256723,-48.027267,-15.359352,-145.53596,-17.942169,-110.96611,-18.484118,43.10096,-14.197119,-145.99165,-3.0145323,-40.093357,-18.460485,43.179153,-11.174793,-126.25045
1470029917,-10.254778,-145.42175,-18.368866,-140.78696,-20.374109,37.198086,-2.1850924,-73.661034,-12.787667,-171.06586,-20.412527,37.256256,-12.975923,-179.76625,-14.330181,-171.68253,-3.4650791,-65.610001,-2.1733711,-73.753082,-14.275866,-171.85046,-19.007683,-105.99901,-16.171442,15.012135,-12.750695,-171.13622,-3.392374,-65.721809,-16.146551,14.98973,-12.518896,-137.39127
1483516430,-11.014274,-168.75813,-14.27913,-174.55084,-23.474524,24.171165,-2.4688489,-96.478004,-12.88327,160.33908,-23.536858,24.512262,-10.6704,157.1503,-14.524656,161.23788,-3.8532679,-86.765877,-2.474519,-96.566116,-14.49626,161.06335,-19.705469,-121.4923,-15.83932,-9.5577164,-12.861072,160.19768,-3.7959342,-87.095573,-15.814349,-9.5841446,-14.23456,-157.21091
1497002943,-11.516813,161.34949,-12.486449,162.33842,-23.673622,26.192221,-2.5245492,-119.86234,-12.768414,137.10016,-23.718277,26.448206,-9.7892122,143.66658,-14.641392,138.6442,-3.7648902,-108.70626,-2.5389593,-119.90113,-14.630982,138.37077,-24.809435,-138.26465,-14.365076,-29.470631,-12.764618,136.96574,-3.7356539,-109.06863,-14.347612,-29.565022,-17.812288,171.29527
1510489456,-11.088408,129.65744,-12.255922,141.23563,-21.021324,22.611933,-2.6767766,-141.47447,-13.392814,109.52182,-21.059769,22.899275,-10.103287,129.04079,-15.143487,113.6763,-3.6503544,-129.79465,-2.6918602,-141.36682,-15.154504,113.43523,-23.11389,-167.89124,-13.556675,-65.002586,-13.406685,109.41693,-3.6458476,-130.14465,-13.54833,-65.138199,-17.891998,150.23186
1523975969,-10.195251,105.58235,-13.651817,124.37018,-19.571648,-6.0169234,-2.5365484,-165.68626,-13.113532,90.555611,-19.56422,-5.7258592,-11.238758,112.24352,-14.632557,96.119125,-3.2725995,-154.26756,-2.5337186,-165.58978,-14.638662,95.984299,-19.474573,135.88631,-14.949419,-89.874023,-13.132063,90.500084,-3.2802529,-154.58365,-14.956949,-89.985031,-14.584206,118.62532
1537462482,-9.6430197,88.189407,-15.184563,87.352036,-17.870304,-29.069658,-2.4294467,170.42123,-12.861224,69.240837,-17.863522,-28.94067,-11.5149,85.567909,-13.896104,74.595436,-3.1793888,-179.75771,-2.4243269,170.50545,-13.905453,74.44223,-16.576817,101.81632,-16.866341,-101.68005,-12.878938,69.209053,-3.2050047,179.98131,-16.894669,-101.72947,-12.634967,91.646248
1550948995,-9.7967939,72.513008,-17.000935,47.287064,-16.14813,-63.409817,-2.6197212,145.96144,-12.535295,42.542778,-16.112806,-63.342014,-11.398458,55.338512,-13.480678,45.263142,-3.467443,156.19559,-2.6127226,145.99826,-13.511124,45.171696,-19.955811,90.624229,-14.751329,-112.17239,-12.540649,42.519226,-3.5109639,156.03885,-14.776943,-112.21237,-14.5282,72.09082
1564435508,-10.776881,53.09642,-16.438488,42.842651,-18.106333,-103.6023,-2.8330796,121.71147,-12.012136,17.140345,-18.086128,-103.51736,-10.764713,41.361313,-13.129728,19.179604,-3.6566942,132.1158,-2.8218286,121.77641,-13.163567,19.241249,-26.309969,102.09096,-13.617363,-132.63867,-12.019687,17.203754,-3.7035282,132.21587,-13.636491,-132.60503,-17.551888,55.347717
1577922021,-11.907308,24.818449,-14.203767,30.902645,-19.799644,-122.80796,-3.0657699,98.500343,-12.031007,-9.5479965,-19.761026,-122.99335,-9.6950092,23.794321,-13.229514,-8.150423,-3.8621428,109.37106,-3.0442989,98.559113,-13.244161,-7.9464879,-26.689657,-176.40768,-12.192943,-157.4511,-12.022544,-9.434474,-3.8803918,109.61959,-12.198065,-157.42917,-24.431597,27.173306
1591408534,-12.295901,-9.3115358,-14.514544,17.385401,-18.508287,-144.01324,-3.1698971,76.0811,-12.377446,-34.488453,-18.465527,-144.17758,-10.533265,3.9553964,-13.705426,-31.642105,-3.8036339,88.112366,-3.1507106,76.05896,-13.707221,-31.460653,-24.637421,173.49747,-11.660707,169.19968,-12.356857,-34.494019,-3.7927334,88.351997,-11.656839,169.23454,-31.291029,27.289827
1604895047,-11.345705,-37.411411,-14.359394,15.261212,-18.869177,177.07677,-3.3293436,52.850658,-12.23102,-58.787624,-18.889977,176.95297,-10.906254,-3.3736277,-13.408821,-56.778202,-3.714751,63.482334,-3.3107014,52.776905,-13.381991,-56.657352,-31.821138,35.978924,-12.685214,136.39175,-12.198811,-58.873245,-3.6739848,63.588959,-12.658502,136.36826,-22.307959,-17.695723
1618381560,-10.773771,-58.27187,-14.397066,-4.4767017,-20.136257,150.36832,-3.3984575,31.332874,-12.580099,-84.536026,-20.162722,150.36311,-10.357668,-21.5861,-13.925512,-82.365936,-3.8509948,40.216709,-3.3897755,31.232368,-13.892087,-82.275627,-18.662859,-37.794819,-15.848141,113.39642,-12.554639,-84.72496,-3.7991149,40.158298,-15.838866,113.30686,-16.481653,-55.918999
